Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
26/12/2022;FN_kgs-;;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;1;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-01051;Dithmarschen;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-01054;Nordfriesland;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-01055;Ostholstein;3;3;1;0;0;2;0;0;0
26/12/2022;FN_kgs-01057;Plön;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;1;1;1;0;0;1;0;0;0
26/12/2022;FN_kgs-01059;Schleswig-Flensburg;10;6;2;0;1;5;1;2;0
26/12/2022;FN_kgs-01061;Steinburg;9;3;1;0;0;2;0;1;0
26/12/2022;FN_kgs-01062;Stormarn;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;27;15;0;1;4;12;4;0;0
26/12/2022;FN_kgs-03101;Braunschweig, Stadt;8;3;0;0;0;2;0;0;0
26/12/2022;FN_kgs-03151;Gifhorn;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-03152;Göttingen;2;2;0;0;0;2;0;0;0
26/12/2022;FN_kgs-03156;Osterode am Harz;2;1;0;0;1;1;0;0;0
26/12/2022;FN_kgs-03158;Wolfenbüttel;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-03241;Region Hannover;5;3;2;0;1;3;1;1;0
26/12/2022;FN_kgs-03254;Hildesheim;2;1;1;0;1;1;1;0;0
26/12/2022;FN_kgs-03256;Nienburg (Weser);1;1;1;0;0;0;0;1;0
26/12/2022;FN_kgs-03351;Celle;3;2;0;0;0;2;1;0;0
26/12/2022;FN_kgs-03352;Cuxhaven;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-03353;Harburg;6;2;1;0;0;2;0;0;0
26/12/2022;FN_kgs-03354;Lüchow-Dannenberg;1;1;1;0;0;0;0;1;0
26/12/2022;FN_kgs-03355;Lüneburg;3;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-03358;Soltau-Fallingbostel;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-03359;Stade;7;3;0;0;0;3;0;0;0
26/12/2022;FN_kgs-03361;Verden;7;2;2;0;0;2;0;1;0
26/12/2022;FN_kgs-03451;Ammerland;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-03456;Grafschaft Bentheim;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-03457;Leer;4;2;1;0;0;2;0;0;0
26/12/2022;FN_kgs-03458;Oldenburg;4;2;1;0;0;2;0;1;0
26/12/2022;FN_kgs-03459;Osnabrück;4;2;1;0;0;2;0;1;0
26/12/2022;FN_kgs-03460;Vechta;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-03461;Wesermarsch;2;2;0;0;0;1;0;0;0
26/12/2022;FN_kgs-03462;Wittmund;3;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-04011;Bremen, Stadt;20;9;4;0;2;7;2;1;0
26/12/2022;FN_kgs-05124;Wuppertal, Stadt;1;1;0;0;1;1;1;0;0
26/12/2022;FN_kgs-05158;Mettmann;7;6;0;0;2;4;1;0;0
26/12/2022;FN_kgs-05162;Rhein-Kreis Neuss;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-05166;Viersen;5;2;0;0;0;2;0;0;0
26/12/2022;FN_kgs-05170;Wesel;4;2;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05313;Aachen, Stadt;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-05314;Bonn, Stadt;2;2;1;0;1;2;1;0;0
26/12/2022;FN_kgs-05358;Düren;4;2;0;0;1;2;0;0;0
26/12/2022;FN_kgs-05362;Rhein-Erft-Kreis;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05366;Euskirchen;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05370;Heinsberg;2;1;1;0;0;1;0;0;0
26/12/2022;FN_kgs-05374;Oberbergischer Kreis;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;13;7;1;0;1;6;1;0;0
26/12/2022;FN_kgs-05382;Rhein-Sieg-Kreis;4;2;0;0;0;2;0;0;0
26/12/2022;FN_kgs-05515;Münster, Stadt;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05554;Borken;3;2;0;0;0;2;0;0;0
26/12/2022;FN_kgs-05558;Coesfeld;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05562;Recklinghausen;5;2;1;0;0;2;0;1;0
26/12/2022;FN_kgs-05566;Steinfurt;6;2;1;0;1;2;1;0;0
26/12/2022;FN_kgs-05570;Warendorf;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-05711;Bielefeld, Stadt;2;2;1;0;0;2;0;0;0
26/12/2022;FN_kgs-05754;Gütersloh;3;2;0;0;1;1;1;0;0
26/12/2022;FN_kgs-05762;Höxter;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05766;Lippe;4;2;0;0;2;1;2;0;0
26/12/2022;FN_kgs-05770;Minden-Lübbecke;4;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05774;Paderborn;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-05915;Hamm, Stadt;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05916;Herne, Stadt;3;1;0;0;1;0;0;0;0
26/12/2022;FN_kgs-05962;Märkischer Kreis;4;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-05966;Olpe;4;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-05974;Soest;5;2;1;0;1;0;1;1;0
26/12/2022;FN_kgs-05978;Unna;9;3;0;0;0;2;1;0;0
26/12/2022;FN_kgs-06412;Frankfurt am Main, Stadt;6;1;1;0;0;1;0;1;0
26/12/2022;FN_kgs-06432;Darmstadt-Dieburg;4;3;2;0;2;3;2;0;0
26/12/2022;FN_kgs-06433;Groß-Gerau;3;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-06434;Hochtaunuskreis;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06435;Main-Kinzig-Kreis;3;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06436;Main-Taunus-Kreis;3;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-06438;Offenbach;5;2;1;0;1;1;1;1;0
26/12/2022;FN_kgs-06439;Rheingau-Taunus-Kreis;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-06440;Wetteraukreis;5;4;1;0;0;3;0;0;0
26/12/2022;FN_kgs-06531;Gießen;3;2;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06532;Lahn-Dill-Kreis;4;1;1;0;0;1;0;0;0
26/12/2022;FN_kgs-06533;Limburg-Weilburg;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-06534;Marburg-Biedenkopf;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06535;Vogelsbergkreis;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06631;Fulda;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06632;Hersfeld-Rotenburg;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06633;Kassel;3;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-06634;Schwalm-Eder-Kreis;3;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-06635;Waldeck-Frankenberg;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-06636;Werra-Meißner-Kreis;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-07111;Koblenz, kreisfreie Stadt;4;3;0;0;0;3;0;0;0
26/12/2022;FN_kgs-07132;Altenkirchen (Westerwald);4;3;2;0;1;3;1;0;0
26/12/2022;FN_kgs-07133;Bad Kreuznach;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-07135;Cochem-Zell;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-07138;Neuwied;4;3;1;0;0;3;0;0;0
26/12/2022;FN_kgs-07140;Rhein-Hunsrück-Kreis;2;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-07143;Westerwaldkreis;11;7;3;0;1;5;1;1;0
26/12/2022;FN_kgs-07231;Bernkastel-Wittlich;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-07235;Trier-Saarburg;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-07315;Mainz, kreisfreie Stadt;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-07331;Alzey-Worms;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-07332;Bad Dürkheim;3;2;0;0;0;2;0;0;0
26/12/2022;FN_kgs-07337;Südliche Weinstraße;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-07338;Rhein-Pfalz-Kreis;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-07339;Mainz-Bingen;7;4;3;0;0;3;0;1;0
26/12/2022;FN_kgs-07340;Südwestpfalz;3;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08116;Esslingen;3;2;1;0;0;1;0;1;0
26/12/2022;FN_kgs-08118;Ludwigsburg;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08119;Rems-Murr-Kreis;4;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08125;Heilbronn;4;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08215;Karlsruhe;3;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08216;Rastatt;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08222;Mannheim;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08226;Rhein-Neckar-Kreis;4;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08236;Enzkreis;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08237;Freudenstadt;1;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08315;Breisgau-Hochschwarzwald;3;2;1;0;0;1;0;1;0
26/12/2022;FN_kgs-08317;Ortenaukreis;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08326;Schwarzwald-Baar-Kreis;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08335;Konstanz;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08336;Lörrach;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08337;Waldshut;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08415;Reutlingen;1;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-08435;Bodenseekreis;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-08437;Sigmaringen;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09176;Eichstätt;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09177;Erding;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-09179;Fürstenfeldbruck;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09183;Mühldorf a.Inn;2;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09184;München;4;2;0;0;0;2;0;0;0
26/12/2022;FN_kgs-09185;Neuburg-Schrobenhausen;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09187;Rosenheim;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09188;Starnberg;6;3;0;0;0;2;0;0;0
26/12/2022;FN_kgs-09189;Traunstein;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09274;Landshut;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09276;Regen;1;1;1;0;0;0;0;1;0
26/12/2022;FN_kgs-09373;Neumarkt i.d.OPf.;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09375;Regensburg;4;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09376;Schwandorf;2;1;1;0;0;0;0;1;0
26/12/2022;FN_kgs-09471;Bamberg;1;1;0;0;1;1;1;0;0
26/12/2022;FN_kgs-09472;Bayreuth;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09475;Hof;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-09477;Kulmbach;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09478;Lichtenfels;1;1;1;0;0;1;0;0;0
26/12/2022;FN_kgs-09564;Nürnberg, Stadt;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09574;Nürnberger Land;3;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-09575;Neustadt a.d.Aisch-Bad Windsheim;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-09671;Aschaffenburg;2;1;0;0;1;1;1;0;0
26/12/2022;FN_kgs-09673;Rhön-Grabfeld;1;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09676;Miltenberg;4;2;1;0;1;2;1;0;0
26/12/2022;FN_kgs-09679;Würzburg;3;2;0;0;0;1;0;0;0
26/12/2022;FN_kgs-09773;Dillingen a.d.Donau;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09774;Günzburg;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-09775;Neu-Ulm;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-09776;Lindau (Bodensee);4;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-09778;Unterallgäu;1;1;1;0;0;1;0;0;0
26/12/2022;FN_kgs-09780;Oberallgäu;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-10044;Saarlouis;3;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-10045;Saarpfalz-Kreis;2;2;1;0;0;2;0;0;0
26/12/2022;FN_kgs-10046;St. Wendel;6;4;0;0;1;4;1;0;0
26/12/2022;FN_kgs-11000;Berlin, Stadt;11;4;0;0;0;3;0;0;0
26/12/2022;FN_kgs-12054;Potsdam, Stadt;3;1;1;0;0;1;0;0;0
26/12/2022;FN_kgs-12064;Märkisch-Oderland;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-12065;Oberhavel;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-12067;Oder-Spree;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-12068;Ostprignitz-Ruppin;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-12069;Potsdam-Mittelmark;1;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-12071;Spree-Neiße;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-12072;Teltow-Fläming;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-13004;Schwerin;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-13051;Bad Doberan;1;1;0;0;1;0;0;0;0
26/12/2022;FN_kgs-13054;Ludwigslust;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-13055;Mecklenburg-Strelitz;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-13056;Müritz;1;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-13059;Ostvorpommern;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-13060;Parchim;2;1;1;0;0;1;0;1;0
26/12/2022;FN_kgs-13061;Rügen;2;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-14521;Erzgebirgskreis;3;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-14522;Mittelsachsen;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-14523;Vogtlandkreis;1;1;1;0;0;0;1;1;0
26/12/2022;FN_kgs-14524;Zwickau;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-14625;Bautzen;1;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-14626;Görlitz;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-14627;Meißen;5;2;0;0;1;2;1;0;0
26/12/2022;FN_kgs-14729;Leipzig;5;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-15002;Halle (Saale), Stadt;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-15003;Magdeburg, Landeshauptstadt;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-15083;Börde;3;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-15085;Harz;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-15088;Saalekreis;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-15089;Salzlandkreis;1;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-15091;Wittenberg;5;2;0;0;0;2;0;0;0
26/12/2022;FN_kgs-16061;Eichsfeld;2;1;0;0;0;0;0;0;0
26/12/2022;FN_kgs-16063;Wartburgkreis;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-16064;Unstrut-Hainich-Kreis;3;1;1;0;0;1;0;1;0
26/12/2022;FN_kgs-16066;Schmalkalden-Meiningen;2;1;0;0;0;1;0;0;0
26/12/2022;FN_kgs-16070;Ilm-Kreis;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-16074;Saale-Holzland-Kreis;1;0;0;0;0;0;0;0;0
26/12/2022;FN_kgs-16077;Altenburger Land;1;1;0;0;1;1;1;0;0
26/12/2022;MF-O2-Telefonica;;382;182;52;0;19;144;21;19;0
26/12/2022;MF-Telekom;;172;87;20;0;8;70;8;15;0
26/12/2022;MF-Vodafone;;240;101;30;0;13;79;12;10;0
